5.8074,5.8074,5.8074,5.9773,6.3923,6.3923,6.3923,6.3923,6.3923,6.3923,6.3923,6.3923,6.3923,6.3923,6.3923,6.5078,6.5078,6.5078,6.5078,6.5078,6.5078,6.5078,6.5078,6.5078,6.5078,6.5078,6.8074,6.8074,6.8074,6.8074,6.8074,6.8074,6.8074,6.8074,6.8074,6.8074,6.8074,6.8074,6.8948,6.8948,6.8948,6.8948,7.0553,7.0553,7.0553,7.0553,7.1997,7.1997,7.1997,7.1997,7.3923,7.3923,7.3923,7.3923,7.5078,7.5078,7.9366,8.0168,8.0168,8.0168,8.0168,8.5999,8.5999,8.5999,8.5999,8.5999,8.5999,8.5999,8.5999,9.1447,9.1447,9.1447,9.3015,9.3015,9.3015,9.3015,9.96,9.96,9.96,9.96,10.41,10.41,10.41,10.41,10.41,10.41,10.41,10.753,10.753,10.753,11.638,11.638,11.638,11.638,11.638,11.638,11.638,11.638,12.064,12.064,12.064,12.064,12.291,12.291,12.291,12.291,12.487,12.487,12.739,12.739,12.739,12.739,12.814,12.814,12.814,12.814,12.953,12.953,12.953,12.953,13.08,13.08,13.08,13.453,13.453,13.453,13.453,13.711,13.711,13.711,13.711,13.749,13.749,13.749,13.749,13.86,13.86,13.86,13.86
0.04016,0,0.0089819,0.01956,0.058654,0.060523,0.078562,0.067248,0.062436,0.060988,0.04521,0.040767,0.027658,0.032063,0.026048,0.080803,0.067481,0.069787,0.065814,0.06125,0.058926,0.048192,0.065012,0.032531,0.053881,0.016151,0.14222,0.089676,0.069279,0.098731,0.10206,0.10057,0.093823,0.090947,0.048241,0.13916,0.10221,0.099548,0.1104,0.14282,0.13959,0.11048,0.14011,0.1186,0.1621,0.11966,0.19649,0.16832,0.18076,0.18616,0.12404,0.14655,0.16434,0.15062,0.04577,0.23932,0.27015,0.32148,0.33447,0.34519,0.30207,0.49839,0.29358,0.2967,0.34252,0.54451,0.60334,0.6407,0.58764,0.57497,0.59075,0.61496,0.84982,0.7648,0.77837,0.77665,0.24028,0.17738,0.246,0.17419,0.52948,0.37657,0.38664,0.32695,0.30677,0.30066,0.27055,0.35441,0.35481,0.40366,0.52339,0.54673,0.55493,0.57807,0.8333,0.69441,0.51204,0.93959,0.70261,0.60398,0.58048,0.77546,0.78484,0.64334,0.78356,0.79087,0.69384,0.66991,0.47114,0.24672,0.53274,0.42098,0.90359,0.86763,0.80178,0.83988,0.70522,0.76212,0.71502,0.65726,0.5693,0.60722,0.55245,0.98474,0.93491,0.7904,0.86038,0.77236,0.65334,0.594,0.70817,0.712,0.54433,0.67485,0.90803,0.66469,0.71661,0.75118,0.75293
