21.87,28.19,30.01,34.61,14.22,86.61,74.28,113.08,113.66,102.76,55.17,-33.69,-4.46,18.93,-26.06,40.57,19.68,95.65,36.66,-34.04,-43.11,-85.86,-62.64,-48.28,4.8,92.19,68.35,8.51,-84.98,-88.14,-12.76,-55.31,65.06,32.75,5.48,40.58,-8.03,122.43,118.96,141.55,103.28,5.67,18.82,25.76,31.55,16.33,93.29,80.41,113.46,113.1,107.58,48.05,-23.09,-5.25,13.04,-33.79,26.41,23.91,114.9,19.67,-37.89,-41.83,-106.52,-65.73,-37.14,7.34,99.65,79.07,-14.95,-118.8,-85.38,-30.6,-58.43,65.91,32.81,-2.06,40.71,-29.03,116.19,124.67,137.2,94.47,35.69,29.97,28.12,-2.34,-30.94,-56.65,-73.86
0.27605,0.43675,-0.0074813,0.099877,0.36701,0.39477,0.38694,0.23236,0.23075,0.13495,-0.31295,-0.11699,-0.043067,0.20806,-0.66019,0.025121,0.18337,0.27678,0.062906,-0.72082,-0.074745,-0.4751,-0.80795,-0.022172,0.085463,0.20703,0.14116,-0.31372,-0.18855,-0.53742,0.056243,-0.24783,0.46741,0.85055,0.44796,0.4401,0.55138,0.27651,0.069032,0.31853,0.23389,0.26233,0.41431,-0.035501,0.014828,0.27982,0.2018,0.31444,0.17317,0.18992,0.0048957,-0.31438,-0.14279,-0.054917,0.20326,-0.68143,0.037712,0.19071,0.29319,0.064382,-0.7134,-0.07596,-0.52359,-0.84336,0.019228,0.11497,0.17667,0.12209,-0.13957,-0.16213,-0.56581,0.080491,-0.20298,0.58543,0.74035,0.30698,0.13851,0.52173,0.15048,0.11082,0.2967,0.15995,-0.95939,-0.94418,-0.64003,-0.42523,-0.89883,-0.84202,-0.73659
0.29588,0.17772,0.23701,0.21563,0.42684,0.18596,0.13919,-0.010245,0.0057806,-0.030938,-0.32052,0.4136,0.36607,0.38527,-0.30883,-0.088571,0.37027,0.045497,0.22549,-0.46411,0.12076,0.047789,-0.59863,0.19905,0.24061,0.16923,-0.0025638,-0.47044,0.30147,-0.43467,0.31007,-0.14062,0.29055,0.14259,0.2181,0.53797,0.24086,0.063144,0.04474,-0.069711,0.064429,0.29099,0.15509,0.23271,0.1912,0.41551,0.10312,0.17085,-0.014875,0.038574,0.015355,-0.27314,0.41296,0.37484,0.43684,-0.38507,-0.078648,0.37549,0.049734,0.28815,-0.55621,0.049578,0.0582,-0.60934,0.094695,0.17835,0.21019,0.061059,-0.268,0.28462,-0.43026,0.36489,-0.13359,0.37921,0.19019,0.17265,0.43344,0.2604,0.0041284,-0.02759,-0.036212,-0.018695,-0.62955,-0.85856,-0.102,-0.076919,-0.2458,-0.25372,-0.12705
